table_name,column_description,column_name
ITM_ITEM_ATTRIBUTE,Localized. Attribute value,VALUE
CI_INTERACTION,Interaction id,INTERACTION_ID
CI_INTERACTION,"Type of the interaction eg. social, phone, email",INTERACTION_TYPE
CI_INTERACTION,Field on the entity to store purge date),PURGE_DATE
CI_INTERACTION,Unique ID used to identify the customer,CUSTOMER_ID
CI_INTERACTION,Unique ID used to identify the case associated,CASE_ID
CI_INTERACTION,Order ID reference from order component,ORDER_ID
CI_INTERACTION,Customer first name who created interactions,CUSTOMER_FIRST_NAME
CI_INTERACTION,Customer last name who created interactions,CUSTOMER_LAST_NAME
CI_INTERACTION,Location id where interaction is created,LOCATION_ID
CI_INTERACTION,Store associate who created interactions,USER_ID
CI_SOCIAL,Type of the social media from which feed is originated,SOCIAL_TYPE_ID
CI_SOCIAL,Indicates message ID of the social media,MESSAGE_ID
CI_SOCIAL,Indicate external social system page id from which feed is read,PAGE_ID
CI_SOCIAL,Field on the entity to store purge date),PURGE_DATE
CI_SOCIAL,Message posted on the social media,MESSAGE
CI_SOCIAL,Unique ID used to identify the customer,CUSTOMER_ID
CI_SOCIAL,Unique ID used to identify the case associated,CASE_ID
CI_SOCIAL,Indicates notes associated to interactions ,NOTE
CI_SOCIAL,Indicates user id provided by the social media,SOCIAL_USER_ID
CI_SOCIAL,Indicates number of social users liked the message,NUM_OF_LIKES
ORG_USER,Unique identifier of user,USER_ID
ORG_USER,Identifier of the root organization.,PRIMARY_ORG_ID
ORG_USER,First name of the user,FIRST_NAME
ORG_USER,Last name of the user,LAST_NAME
ORG_USER,Password of the user,PASSWORD
ORG_USER,Indicates if user is active. Default set to true,IS_ACTIVE
ORG_USER,Gender of the use,GENDER
ORG_USER,Additional email id of the user.,EMAIL2
ORG_USER,Represents user default timezone,USER_TIME_ZONE
ORG_USER,Password Reset Date Time,PASSWORD_RESET_DATE_TIME
ORG_USER,Password Token,PASSWORD_TOKEN
ORG_USER,Comma-separated security questions Id for security questions password reset,PWD_RESET_SECURITY_QUESTIONS
ORG_USER,Date and time when the password was set/reset,PASSWORD_UPDATED_DATE_TIME
ORG_USER,Remaining number of days for password to expire. Value of 0 indicates that the password has expired. Value of -1 indicates that the password would never expire,PASSWORD_EXPIRY
ORG_USER,This flag indicates that the user must clock in using application to access the feature functions,MUST_CLOCK
ORG_USER,This flag indicates whether the user has access to all business units,HAS_ACCESS_TO_ALL_B_US
ORG_USER,This flag indicates whether the user has access to all locations,HAS_ACCESS_TO_ALL_LOCATIONS
ORG_USER,Image URL reference for the user,IMAGE_URL
ORG_USER,Start date for user,START_DATE
ORG_USER,End date for user,END_DATE
ORG_USER,User locale.,LOCALE_ID
ORG_USER,User type of the user,USER_TYPE_ID
ORG_USER,User account type,ACCOUNT_TYPE_ID
ORG_USER,Identity type of the user,IDENTITY_TYPE_ID
CUS_CUSTOMER,Unique identifier for the customer,CUSTOMER_ID
CUS_CUSTOMER,Attribute to store the first name of the customer,FIRST_NAME
CUS_CUSTOMER,Attribute to store the last name of the customer,LAST_NAME
CUS_CUSTOMER,Attribute to store the phone number of the customer,PHONE
CUS_CUSTOMER,Attribute to store the primary email ID of the customer,EMAIL
CUS_CUSTOMER,"This property is used to categorize the customers based on various factors  known as customer type. For example, if a loyal customer is eligible for a special discount, then this customer will belong to a customer type called ''Gold''. Other customers would belong to a customerType ''Regular''. This attribute will enable to decide which of the priceListId to use while pricing an order for the customer ",CUSTOMER_TYPE
CUS_CUSTOMER,Attribute to store the customer''s gender. This information will be used to filter items for the customer,GENDER
CUS_CUSTOMER,Attribute to store customer''s anniversary date. This information will be used in customer engagement,ANNIVERSARY_DATE
CUS_CUSTOMER,Attribute to store the customer''s birthday. This information will be used in customer engagement,BIRTHDAY
CUS_CUSTOMER,"Indicates if the customer is active. The customer could be masked as inactive by the system, if another instance exists for the same customer, in which case, only one of the instances will be kept as active, and the remaining are kept as inactive",IS_ACTIVE
CUS_CUSTOMER,"Date of customer creation, from external system",EXTERNAL_CREATED_DATE
CUS_CUSTOMER,"Date of customer update, from external system",EXTERNAL_LAST_UPDATED_DATE
CUS_CUSTOMER,Attribute to store the Tax exemption ID. Will be used to waver any tax if the customer is eligible for it,TAX_EXEMPT_ID
CUS_CUSTOMER,Date since the customer has been with the retailer,CUSTOMER_SINCE_DATE
CUS_CUSTOMER,Note description if captured by CSR during activating and deactivating customers.,NOTES
CUS_CUSTOMER,This attribute is to capture the loyalty number of the customer. This data can be used in user exits to validate with 3rd party application and come back with rewards to the customer.,LOYALTY_NUMBER
CUS_CUSTOMER,To capture the company/business name of the customer. Ideally this field can be used as identification along with businessTaxId during taxation.,BUSINESS_NAME
CUS_CUSTOMER,"If the customer is running a company or business and desires to carry out taxable transactions without having a permanent establishment, you will need to obtain an TaxId or intra-community VAT number in that region. Without this TaxId or number, you will not be able to exercise your taxable activity in some regions/countries.",BUSINESS_TAX_ID
CUS_CUSTOMER,"Tax Id of the customer. If the customer is running a company/business and desires to carry out taxable transactions without having a permanent establishment, you will need to obtain an TaxId or intra-community VAT number in that region. Without this TaxId or number, you will not be able to exercise your taxable activity in some regions/countries.",TAX_ID
CUS_CUSTOMER,This attribute is used to store the employee id so that a customer can be linked to specific employee record.,EMPLOYEE_ID
CUS_CUSTOMER,This attribute is used to store the locationId of where a customer was created. Not needed if created online or via contact center.,CUSTOMER_CREATION_LOCATION
CUS_CUSTOMER,"Every customer is identified by a status by their retailer based on customer transactions, loyalty and so on. Most retailers use precious metals to identify their customers.",STATUS
CUS_CUSTOMER,Different types of reason codes which CSR would use while activating and de-activating customers,ACTIVATION_REASON_ID
CUS_CUSTOMER,"This attribute determines the category of customer. For example: B2B (Business to Business), B2C (Business To Consumer) etc.",CUSTOMER_CATEGORY
CUS_SOCIAL_ACCOUNT,Social user id generated and provided by social media,SOCIAL_USER_ID
CUS_SOCIAL_ACCOUNT,"Social Type indicates social media like Facebook, Twitter, FB messenger",SOCIAL_TYPE
CUS_ACTIVATION_HISTORY,"Unique identifier for the entity, it''s a business key for the table used for table create and update",ACTIVATION_HISTORY_ID
CUS_ACTIVATION_HISTORY,Note description if captured by CSR during activating and deactivating customers.,NOTES
CUS_ACTIVATION_HISTORY,Different types of reason codes which CSR would use while activating and de-activating customers,REASON_CODE_ID
PAY_PAYMENT_HEADER,Identifier of the order for which payment needs to be processed.,ORDER_ID
PAY_PAYMENT_HEADER,"Identifier of the order payment group, or group of items within an order, for which payment needs to be processed. Payment groups are required for scenarios where item(s) on an order need to relate to specific payment method(s) on the order.",PAYMENT_GROUP_ID
PAY_PAYMENT_HEADER,Field on the entity to store purge date),PURGE_DATE
PAY_PAYMENT_HEADER,"Identifier of the customer associated with the order. Used to retrieve customer information during the payment gateway request. For example, if customer email address is required for a third party payment gateway to process e-gift cards, then the customer id is used via user exit which retrieves customer information.",CUSTOMER_ID
PAY_PAYMENT_HEADER,"Indicates if an order has been cancelled or post voided. If true, then the payment component attempts to void each payment method on the order by reversing authorizations, voiding or refunding settlements, and voiding refunds. For cash-based payment methods, the payment component creates an open void transaction which must be closed by a system such as POS which can issue or accept cash payments. For digital payments like credit cards, the payment component can execute void transactions by sending them to the gateway.",IS_CANCELLED
PAY_PAYMENT_HEADER,"Unique alternate identifier of order, as defined by external system",JSON_STORE
PAY_PAYMENT_HEADER,Indicates if the paymentHeader had its customer info masked,IS_ANONYMIZED
PAY_PAYMENT_HEADER,"Status of the order within the payment lifecycle. Payment status progresses from Awaiting Authorization to Authorized, then Awaiting Settlement to Paid, then Awaiting Refund to Refunded. Status is updated each time a payment method or transaction is updated, or when the book or debit columns are updated.",STATUS
PAY_PAYMENT_METHOD,"Unique identifier of the payment as defined by an external system. If not defined by external system, then defined by the payment component.",PAYMENT_METHOD_ID
PAY_PAYMENT_METHOD,Currency in which the payment is processed,CURRENCY_CODE
PAY_PAYMENT_METHOD,"Currency in which the payment is given used to invoke currency conversion. For example, if a customer at a US-Canada  border store pays in25 CAD but the store''s base currency is USD, then the payment method is saved with alternate currency amount = 25, alternate currency code = CAD, and currency code = USD. Upon saving this payment method, the payment component converts the CAD to USD and updates the amount field with the value in USD and the conversion rate field with the conversion rate used for the calculation.",ALTERNATE_CURRENCY_CODE
PAY_PAYMENT_METHOD,Conversion rate from the alternate currency to the payment header currency. Used for currency conversion and audit of what the conversion rate was at the time of purchase.,CONVERSION_RATE
PAY_PAYMENT_METHOD,"Amount provided in the alternate currency. For example, if a customer at a US-Canada  border store pays in25 CAD but the store''s base currency is USD, then the payment method is saved with alternate currency amount = 25, alternate currency code = CAD, and currency code = USD. Upon saving this payment method, the payment component converts the CAD to USD and updates the amount field with the value in USD and the conversion rate field with the conversion rate used for the calculation.",ALTERNATE_CURRENCY_AMOUNT
PAY_PAYMENT_METHOD,"Account number. For credit cards, e-check, etc., this is the payment token. Used for processing payments in the third party payment gateway.",ACCOUNT_NUMBER
PAY_PAYMENT_METHOD,Account number text which is displayed in UIs For example: ''Visa ending in 1111''.,ACCOUNT_DISPLAY_NUMBER
PAY_PAYMENT_METHOD,Name printed on the card. Used for processing payments in the third party payment gateway.,NAME_ON_CARD
PAY_PAYMENT_METHOD,Data captured from the card swipe,SWIPE_DATA
PAY_PAYMENT_METHOD,"Month in which card expires (e.g. 1 for January, 11 for November). Used for processing payments in the third party payment gateway.",CARD_EXPIRY_MONTH
PAY_PAYMENT_METHOD,Four-digit year in which card expires. Used for processing payments in the third party payment gateway.,CARD_EXPIRY_YEAR
PAY_PAYMENT_METHOD,Gift card PIN number. Used for processing payments in the third party payment gateway. Not required for all gift card payments.,GIFT_CARD_PIN
PAY_PAYMENT_METHOD,Signature captured at the point of sale. Stored for informational purposes only.,CUSTOMER_SIGNATURE
PAY_PAYMENT_METHOD,Signature captured at the point of sale in the device.,CUSTOMER_PAY_SIGNATURE
PAY_PAYMENT_METHOD,"Amount customer is provided in change, for cash payments. Used for audit purposes. For example, if the customer pays with $20 for  $12 order, then change amount should be saved as $8.",CHANGE_AMOUNT
PAY_PAYMENT_METHOD,"Amount customer authorized to be charged to payment method if cash-based tender, then the amount paid.",AMOUNT
PAY_PAYMENT_METHOD,"Amount currently authorized on the card. Increased when an authorization succeeds. Decreased when an authorization expires, when an authorization reversal is processed, or when a follow-on settlement is processed against an auth.",CURRENT_AUTH_AMOUNT
PAY_PAYMENT_METHOD,Amount settled against the card. Increased when a settlement succeeds. Decreased when a refund is processed.,CURRENT_SETTLED_AMOUNT
PAY_PAYMENT_METHOD,Amount refunded to the card. Increased when a refund succeeds.,CURRENT_REFUND_AMOUNT
PAY_PAYMENT_METHOD,"Sequence in which the payment should be applied, if multiple payments exist on the order and a split shipment occurs. Payments are processed using charge sequence ascending. This attribute is only used if the payment configuration charge sequence is a tie. For example, if a customer pays with a Visa with charge sequence 1 and a Mastercard with charge sequence 2, then if one unit ships, the Visa is charged first.",CHARGE_SEQUENCE
PAY_PAYMENT_METHOD,"Indicates if the payment method is suspended. Payment methods can be suspended when a customer requests that the card is not used for future payments. Suspending a card does not affect settlements or refunds which have already been processed, but it deletes any open authorization or settlement transactions. When a payment method is suspended, the customer should provide a new payment method to be used for any remaining balance due. When a payment method is suspended, it is not considered by the payment module when selecting payment methods to authorize or settle against. Suspended payment methods are eligible for refund.",IS_SUSPENDED
PAY_PAYMENT_METHOD,"Indicates the mode in which payment is captured, such as web or assisted selling. Included on the payment gateway request and used by the gateway to process the payment.",ENTRY_TYPE_ID
PAY_PAYMENT_METHOD,"ID of the payment gateway used to process the payment. If multiple payment gateways are supported across channels, then this field indicates which payment gateway is used for follow-on transactions.",GATEWAY_ID
PAY_PAYMENT_METHOD,"Bank routing number. Required if the payment method is e-check or paper check, and used in the payment gateway request. For other payment methods, this attribute is not included in the payment gateway request.",ROUTING_NUMBER
PAY_PAYMENT_METHOD,"Bank routing number text to be displayed in the call center UI, if the payment method is e-check or paper check. This attribute is not included in any payment gateway requests.",ROUTING_DISPLAY_NUMBER
PAY_PAYMENT_METHOD,Check number. Required if the payment method is paper check.,CHECK_NUMBER
PAY_PAYMENT_METHOD,Driver''s license number. Required if the payment method is e-Check. Included in the payment gateway request and used for validation.,DRIVERS_LICENSE_NUMBER
PAY_PAYMENT_METHOD,State/province of the driver''s license. Required if the payment method is e-Check. Included in the payment gateway request and used for validation.,DRIVERS_LICENSE_STATE
PAY_PAYMENT_METHOD,Country of the driver''s license. Required if the payment method is e-Check. Included in the payment gateway request and used for validation.,DRIVERS_LICENSE_COUNTRY
PAY_PAYMENT_METHOD,"Name of the business, if a business checking or savings account is being used for an e-check payment method. Included in the payment gateway request and used for validation.",BUSINESS_NAME
